iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
AFG,Asia,Afghanistan,2020-11-10,42463.0,166.0,105.0,1580.0,3.0,4.714,1090.799,4.264,2.697,40.587,0.077,0.121,1.25,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-11,42609.0,146.0,113.571,1584.0,4.0,4.714,1094.55,3.75,2.917,40.69,0.103,0.121,1.26,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-12,42795.0,186.0,122.857,1594.0,10.0,5.286,1099.328,4.778,3.156,40.947,0.257,0.136,1.26,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-13,42969.0,174.0,142.0,1598.0,4.0,5.857,1103.797,4.47,3.648,41.05,0.103,0.15,1.26,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-14,43035.0,66.0,143.143,1608.0,10.0,7.0,1105.493,1.695,3.677,41.307,0.257,0.18,1.25,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-15,43240.0,205.0,154.429,1620.0,12.0,7.857,1110.759,5.266,3.967,41.615,0.308,0.202,1.26,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-16,43468.0,228.0,167.286,1635.0,15.0,8.286,1116.616,5.857,4.297,42.0,0.385,0.213,1.26,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-17,43681.0,213.0,174.0,1641.0,6.0,8.714,1122.087,5.472,4.47,42.154,0.154,0.224,1.25,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-18,43924.0,243.0,187.857,1648.0,7.0,9.143,1128.33,6.242,4.826,42.334,0.18,0.235,1.24,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-19,44177.0,253.0,197.429,1653.0,5.0,8.429,1134.829,6.499,5.072,42.463,0.128,0.217,1.22,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-20,44363.0,186.0,199.143,1666.0,13.0,9.714,1139.607,4.778,5.116,42.797,0.334,0.25,1.19,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-21,44503.0,140.0,209.714,1678.0,12.0,10.0,1143.203,3.596,5.387,43.105,0.308,0.257,1.17,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-22,44706.0,203.0,209.429,1690.0,12.0,10.0,1148.418,5.215,5.38,43.413,0.308,0.257,1.15,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-23,44988.0,282.0,217.143,1702.0,12.0,9.571,1155.662,7.244,5.578,43.721,0.308,0.246,1.14,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-24,45174.0,186.0,213.286,1715.0,13.0,10.571,1160.44,4.778,5.479,44.055,0.334,0.272,1.12,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-25,45384.0,210.0,208.571,1728.0,13.0,11.429,1165.834,5.395,5.358,44.389,0.334,0.294,1.1,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-26,45600.0,216.0,203.286,1737.0,9.0,12.0,1171.383,5.549,5.222,44.62,0.231,0.308,1.08,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-27,45723.0,123.0,194.286,1740.0,3.0,10.571,1174.543,3.16,4.991,44.698,0.077,0.272,1.06,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-28,45844.0,121.0,191.571,1752.0,12.0,10.571,1177.651,3.108,4.921,45.006,0.308,0.272,1.05,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-29,46116.0,272.0,201.429,1774.0,22.0,12.0,1184.638,6.987,5.174,45.571,0.565,0.308,1.05,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-11-30,46274.0,158.0,183.714,1795.0,21.0,13.286,1188.697,4.059,4.719,46.11,0.539,0.341,1.03,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-01,46516.0,242.0,191.714,1822.0,27.0,15.286,1194.913,6.217,4.925,46.804,0.694,0.393,1.03,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-02,46718.0,202.0,190.571,1841.0,19.0,16.143,1200.103,5.189,4.895,47.292,0.488,0.415,1.01,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-03,46837.0,119.0,176.714,1846.0,5.0,15.571,1203.159,3.057,4.539,47.42,0.128,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-04,46837.0,0.0,159.143,1846.0,0.0,15.143,1203.159,0.0,4.088,47.42,0.0,0.389,0.99,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-05,47072.0,235.0,175.429,1864.0,18.0,16.0,1209.196,6.037,4.506,47.883,0.462,0.411,1.01,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-06,47306.0,234.0,170.0,1874.0,10.0,14.286,1215.207,6.011,4.367,48.14,0.257,0.367,1.01,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-07,47516.0,210.0,177.429,1900.0,26.0,15.0,1220.602,5.395,4.558,48.808,0.668,0.385,1.01,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-08,47716.0,200.0,171.429,1906.0,6.0,12.0,1225.739,5.138,4.404,48.962,0.154,0.308,1.0,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-09,47851.0,135.0,161.857,1919.0,13.0,11.143,1229.207,3.468,4.158,49.296,0.334,0.286,0.99,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-10,48053.0,202.0,173.714,1935.0,16.0,12.714,1234.396,5.189,4.462,49.707,0.411,0.327,0.99,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-11,48116.0,63.0,182.714,1945.0,10.0,14.143,1236.015,1.618,4.694,49.964,0.257,0.363,0.98,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-12,48229.0,113.0,165.286,1956.0,11.0,13.143,1238.917,2.903,4.246,50.246,0.283,0.338,0.99,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-13,48527.0,298.0,174.429,1965.0,9.0,13.0,1246.573,7.655,4.481,50.477,0.231,0.334,1.0,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-14,48718.0,191.0,171.714,1969.0,4.0,9.857,1251.479,4.906,4.411,50.58,0.103,0.253,1.0,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-15,48952.0,234.0,176.571,1995.0,26.0,12.714,1257.49,6.011,4.536,51.248,0.668,0.327,0.99,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-16,49161.0,209.0,187.143,2011.0,16.0,13.143,1262.859,5.369,4.807,51.659,0.411,0.338,0.98,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-17,49378.0,217.0,189.286,2025.0,14.0,12.857,1268.433,5.574,4.862,52.019,0.36,0.33,0.96,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-18,49621.0,243.0,215.0,2030.0,5.0,12.143,1274.675,6.242,5.523,52.147,0.128,0.312,0.94,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-19,49681.0,60.0,207.429,2047.0,17.0,13.0,1276.217,1.541,5.328,52.584,0.437,0.334,0.91,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-20,49817.0,136.0,184.286,2067.0,20.0,14.571,1279.71,3.494,4.734,53.098,0.514,0.374,0.9,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-21,50013.0,196.0,185.0,2082.0,15.0,16.143,1284.745,5.035,4.752,53.483,0.385,0.415,0.89,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-22,50190.0,177.0,176.857,2096.0,14.0,14.429,1289.292,4.547,4.543,53.843,0.36,0.371,0.88,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-23,50433.0,243.0,181.714,2117.0,21.0,15.143,1295.534,6.242,4.668,54.382,0.539,0.389,0.86,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-24,50655.0,222.0,182.429,2126.0,9.0,14.429,1301.237,5.703,4.686,54.613,0.231,0.371,0.83,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-25,50810.0,155.0,169.857,2139.0,13.0,15.571,1305.219,3.982,4.363,54.947,0.334,0.4,0.8,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-26,50886.0,76.0,172.143,2149.0,10.0,14.571,1307.171,1.952,4.422,55.204,0.257,0.374,0.76,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-27,51039.0,153.0,174.571,2160.0,11.0,13.286,1311.101,3.93,4.484,55.487,0.283,0.341,0.74,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-28,51280.0,241.0,181.0,2174.0,14.0,13.143,1317.292,6.191,4.65,55.846,0.36,0.338,0.71,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-29,51350.0,70.0,165.714,2179.0,5.0,11.857,1319.09,1.798,4.257,55.975,0.128,0.305,0.66,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-30,51405.0,55.0,138.857,2181.0,2.0,9.143,1320.503,1.413,3.567,56.026,0.051,0.235,0.62,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-12-31,51526.0,121.0,124.429,2191.0,10.0,9.286,1323.612,3.108,3.196,56.283,0.257,0.239,0.58,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-01,51526.0,0.0,102.286,2191.0,0.0,7.429,1323.612,0.0,2.628,56.283,0.0,0.191,0.54,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-02,51526.0,0.0,91.429,2191.0,0.0,6.0,1323.612,0.0,2.349,56.283,0.0,0.154,0.51,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-03,51526.0,0.0,69.571,2191.0,0.0,4.429,1323.612,0.0,1.787,56.283,0.0,0.114,0.49,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-04,53011.0,1485.0,247.286,2237.0,46.0,9.0,1361.759,38.147,6.352,57.465,1.182,0.231,0.49,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-05,53105.0,94.0,250.714,2244.0,7.0,9.286,1364.173,2.415,6.44,57.644,0.18,0.239,0.48,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-06,53105.0,0.0,242.857,2244.0,0.0,9.0,1364.173,0.0,6.239,57.644,0.0,0.231,0.47,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-07,53207.0,102.0,240.143,2253.0,9.0,8.857,1366.793,2.62,6.169,57.876,0.231,0.228,0.47,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-08,53332.0,125.0,258.0,2257.0,4.0,9.429,1370.004,3.211,6.628,57.978,0.103,0.242,0.48,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-09,53400.0,68.0,267.714,2264.0,7.0,10.429,1371.751,1.747,6.877,58.158,0.18,0.268,,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-10,53489.0,89.0,280.429,2277.0,13.0,12.286,1374.037,2.286,7.204,58.492,0.334,0.316,,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-11,53538.0,49.0,75.286,2288.0,11.0,7.286,1375.296,1.259,1.934,58.775,0.283,0.187,,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-12,53584.0,46.0,68.429,2301.0,13.0,8.143,1376.478,1.182,1.758,59.109,0.334,0.209,,,,,,,,,,,,,,,,,,,,,,,,,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-13,53584.0,0.0,68.429,2301.0,0.0,8.143,1376.478,0.0,1.758,59.109,0.0,0.209,,,,,,,,,,,,,,,,,,,,,,,,,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-14,53775.0,191.0,81.143,2314.0,13.0,8.714,1381.384,4.906,2.084,59.443,0.334,0.224,,,,,,,,,,,,,,,,,,,,,,,,,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-15,53831.0,56.0,71.286,2324.0,10.0,9.571,1382.823,1.439,1.831,59.699,0.257,0.246,,,,,,,,,,,,,,,,,,,,,,,,,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-16,53938.0,107.0,76.857,2336.0,12.0,10.286,1385.572,2.749,1.974,60.008,0.308,0.264,,,,,,,,,,,,,,,,,,,,,,,,,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-17,53984.0,46.0,70.714,2339.0,3.0,8.857,1386.753,1.182,1.817,60.085,0.077,0.228,,,,,,,,,,,,,,,,,,,,,,,,,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-18,54062.0,78.0,74.857,2343.0,4.0,7.857,1388.757,2.004,1.923,60.188,0.103,0.202,,,,,,,,,,,,,,,,,,,,,,,,,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-19,54141.0,79.0,79.571,2346.0,3.0,6.429,1390.786,2.029,2.044,60.265,0.077,0.165,,,,,,,,,,,,,,,,,,,,,,,,,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-20,54278.0,137.0,99.143,2354.0,8.0,7.571,1394.306,3.519,2.547,60.47,0.206,0.194,,,,,,,,,,,,,,,,,,,,,,,,,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2021-01-21,54403.0,125.0,89.714,2363.0,9.0,7.0,1397.517,3.211,2.305,60.701,0.231,0.18,,,,,,,,,,,,,,,,,,,,,,,,,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
ALB,Europe,Albania,2020-03-09,2.0,2.0,,,,,0.695,0.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-10,10.0,8.0,,,,,3.475,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-11,12.0,2.0,,1.0,1.0,,4.17,0.695,,0.347,0.347,,,,,,,,,,,,,,,,,,,,,,,,,51.85,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-12,23.0,11.0,,1.0,0.0,,7.992,3.822,,0.347,0.0,,,,,,,,,,,,,,,,,,,,,,,,,51.85,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-13,33.0,10.0,,1.0,0.0,,11.467,3.475,,0.347,0.0,,,,,,,,,,,,,,,,,,,,,,,,,78.7,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-14,38.0,5.0,5.429,1.0,0.0,0.143,13.205,1.737,1.886,0.347,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,78.7,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-15,42.0,4.0,6.0,1.0,0.0,0.143,14.594,1.39,2.085,0.347,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,81.48,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-16,51.0,9.0,7.0,1.0,0.0,0.143,17.722,3.127,2.432,0.347,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,81.48,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-17,55.0,4.0,6.429,1.0,0.0,0.143,19.112,1.39,2.234,0.347,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,81.48,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-18,59.0,4.0,6.714,2.0,1.0,0.143,20.502,1.39,2.333,0.695,0.347,0.05,,,,,,,,,,,,,,,,,,,,,,,,81.48,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-19,64.0,5.0,5.857,2.0,0.0,0.143,22.239,1.737,2.035,0.695,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,81.48,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-20,70.0,6.0,5.286,2.0,0.0,0.143,24.324,2.085,1.837,0.695,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,81.48,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-21,76.0,6.0,5.429,2.0,0.0,0.143,26.409,2.085,1.886,0.695,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,81.48,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
ALB,Europe,Albania,2020-03-22,89.0,13.0,6.714,2.0,0.0,0.143,30.926,4.517,2.333,0.695,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,81.48,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.785
